md5,folder,tags,canonical_path,duplicate_paths,copy_name
44c64f215725359fb9af92aa7476d1d4,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/169.JPG,,44c64f215725_169.JPG
450bbc80c5fd9894f3b659f933d98b6a,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/1822215 2.jpg,,450bbc80c5fd_1822215 2.jpg
457e4a09707acfc47b5d79d677c58fcd,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN2352.JPG,,457e4a09707a_DSCN2352.JPG
45e1db7b9255c68e7da6d3a20d01e20a,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2652973 10x 1.JPG,,45e1db7b9255_2652973 10x 1.JPG
45f8f516d1daa5f57e788572d5d5ad55,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/107_.jpg,,45f8f516d1da_107_.jpg
46fc7ec7c0c08c9d044ffeea46ebfbbb,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/1822216 3.jpg,,46fc7ec7c0c0_1822216 3.jpg
4757d0925f1472e634a88c4f4a8aa1b5,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-22.jpg,,4757d0925f14_-22.jpg
475876382853a3cc59977d0fe37c59b1,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/2539589-2.JPG,,475876382853_2539589-2.JPG
4794446b7b16580cc468a036bba13592,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN8689.JPG,,4794446b7b16_DSCN8689.JPG
48348243ef378d90a28f1087379c3051,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/19.jpg,,48348243ef37_19.jpg
489723dd93d6a491e7642d55f094b857,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/157.JPG,,489723dd93d6_157.JPG
48aa87b2378018a9d802e82a5f678137,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN3042.JPG,,48aa87b23780_DSCN3042.JPG
48b2fc4984a7e8fd5b91e97460761cef,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-5.jpg,,48b2fc4984a7_-5.jpg
48f89185914c87dede05822d0c3becc1,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/63.JPG,,48f89185914c_63.JPG
49c6a39a2c28f15b682fae221d573618,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN3804.JPG,Фото руд по сортам. ч2/рядовые/103.JPG,49c6a39a2c28_DSCN3804.JPG
49d49ec2c7f41f2a6bb80743bbd8f2c7,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-1.jpg,,49d49ec2c7f4_-1.jpg
49f1ebb01860141bc06a85d327963c67,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN1414.JPG,,49f1ebb01860_DSCN1414.JPG
4a0122384ca9ceb06a308d86011fbc05,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3208.JPG,,4a0122384ca9_DSCN3208.JPG
4a2f787ede0ba919bc5d9c085158362b,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3290.JPG,,4a2f787ede0b_DSCN3290.JPG
4a92b597e46c625df3e9b6545019062a,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/2548037 10x 3.JPG,,4a92b597e46c_2548037 10x 3.JPG
4ab940e640e2f55a280fc48672438abd,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/72.jpg,,4ab940e640e2_72.jpg
4b0b61935a3c367ee24f6410b6376259,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/83.JPG,,4b0b61935a3c_83.JPG
4b1b5b585f9e7e3bfe343215c35bd7b3,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/172.JPG,,4b1b5b585f9e_172.JPG
4b442a0e51d00574677596845201a0a2,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN3052.JPG,,4b442a0e51d0_DSCN3052.JPG
4b7440b2503d68a014548d45603e4efa,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/5.jpg,,4b7440b2503d_5.jpg
4b9c960787982b50ea397d5b97835ca9,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/1822097.jpg,,4b9c96078798_1822097.jpg
4bbc80abf9b42a5cc54728a4380ad0d8,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/129.JPG,,4bbc80abf9b4_129.JPG
4c19bb5019f730c54499d2ccefa261f9,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN3827.JPG,,4c19bb5019f7_DSCN3827.JPG
4c467df5f4551a5a8bf3c05aeb4b7ae0,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN2151.JPG,,4c467df5f455_DSCN2151.JPG
4c4ba507790c8440fc53adbfef0061da,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN3511.JPG,,4c4ba507790c_DSCN3511.JPG
4c96f3392b24f5f2b1544438c0f7334a,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN2335.JPG,,4c96f3392b24_DSCN2335.JPG
4ca3512fa91474089aa38f6ade8dedad,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-18.jpg,,4ca3512fa914_-18.jpg
4cabc7fd3a3f93843537b26b73d7b89f,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN6205.JPG,,4cabc7fd3a3f_DSCN6205.JPG
4d0e7f0ebc6bf7809cd32c15a96a10d8,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/45.jpg,,4d0e7f0ebc6b_45.jpg
4d158c3047f10b2b1aadbfe3102d1320,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/DSCN7482.JPG,,4d158c3047f1_DSCN7482.JPG
4d1a4b9e19c360d19ca033922b303c74,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN4058.JPG,Фото руд по сортам. ч2/тонкие/89.JPG,4d1a4b9e19c3_DSCN4058.JPG
4d7028aafec254066c745da7a79faf2b,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/5.jpg,,4d7028aafec2_5.jpg
4d8edeba8a2a820872d0d224a136ff50,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/102.JPG,,4d8edeba8a2a_102.JPG
4dcabca019c6e15e585cd80a1c5f8606,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1224.JPG,,4dcabca019c6_DSCN1224.JPG
4dcb403349c99575cc4c005b64785808,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4322.JPG,,4dcb403349c9_DSCN4322.JPG
4dcfbd1e33ce585d98d31d6ca70c1022,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/179.JPG,,4dcfbd1e33ce_179.JPG
4dde2f80faed017b76550f7b7bb8b39d,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/73.JPG,,4dde2f80faed_73.JPG
4e220586833e486ab9db7eec64db07ed,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN4309.JPG,,4e220586833e_DSCN4309.JPG
4e3009aa6381f61709ae786683ab957f,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/71.JPG,,4e3009aa6381_71.JPG
4e362e4e2d8dfd023556e853df321a97,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN2011.JPG,,4e362e4e2d8d_DSCN2011.JPG
4eb2acd30be62a905fd7cb7aa9f27737,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN3831.JPG,,4eb2acd30be6_DSCN3831.JPG
4ebc9435bd6d0d6a502acb992cbf6ee5,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-21.jpg,,4ebc9435bd6d_-21.jpg
4ee365a623060848c243085725a0a7ca,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN3053.JPG,,4ee365a62306_DSCN3053.JPG
4ef2835cfbcb6027255a9347e479edec,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN8647.JPG,,4ef2835cfbcb_DSCN8647.JPG
4f0cf6b7278a0024f58bcedc01876942,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN2160.JPG,,4f0cf6b7278a_DSCN2160.JPG
4f1711adef942a93a6b8c6dcb34aa9ee,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1034.JPG,,4f1711adef94_DSCN1034.JPG
4f3fd0796cfb01f6056f7adf2555490a,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-50.jpg,,4f3fd0796cfb_-50.jpg
4f9994b988d45cc0fc6d8dfb4b972c2b,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN4734.JPG,,4f9994b988d4_DSCN4734.JPG
5005e49606ea2f401a46c3b6e9cb4d7d,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/159.JPG,,5005e49606ea_159.JPG
503ab08816323790fa24c41023d25534,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1995.JPG,,503ab0881632_DSCN1995.JPG
504867501c9f9f2edeb7f59d256752d7,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/1822099 val.jpg,,504867501c9f_1822099 val.jpg
50592433a8cc7799707fa951a254cbb4,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-3.jpg,,50592433a8cc_-3.jpg
50b7a0ff1ab03ab2519898016f53fd01,panoramas,panorama,Панорамы/9.jpg,,50b7a0ff1ab0_9.jpg
51175ec444c91d0c45620d3af6465367,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/42.jpg,,51175ec444c9_42.jpg
511cb77441ec804692e96a1406c00fee,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/14.jpg,,511cb77441ec_14.jpg
5154ebb5e708efd17d1aef8555ed850d,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2539448-2.JPG,,5154ebb5e708_2539448-2.JPG
51dddce42a578b3242e016b223a6eaf6,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4410.JPG,,51dddce42a57_DSCN4410.JPG
5245f4ee97d95b47264fb8d48c49247f,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4320.JPG,,5245f4ee97d9_DSCN4320.JPG
528439ca6968d05b08c55c3dc4dda222,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3092.JPG,,528439ca6968_DSCN3092.JPG
52e2a764422673d76556887c76624439,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/45_.jpg,,52e2a7644226_45_.jpg
534b147183257fd27b5aed4ae03d939c,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/154_.jpg,,534b14718325_154_.jpg
53a30cbc01bac012fa6521dc6b4ccadf,panoramas,panorama,Панорамы/14.jpg,,53a30cbc01ba_14.jpg
53a67567ae026acd231a65f1cf8a65c6,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/-30.jpg,,53a67567ae02_-30.jpg
53bc4f2d0cc03cbb5b7d7902be47ccbb,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-6.jpg,,53bc4f2d0cc0_-6.jpg
53d9ada9eaab5f5d23dc93081fe40b92,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/100.JPG,,53d9ada9eaab_100.JPG
53e9f23082c00bb2d822c0f4db9c00bd,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN8645.JPG,,53e9f23082c0_DSCN8645.JPG
544904509d1480faecb2adcf3c4da093,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN5019.JPG,,544904509d14_DSCN5019.JPG
545e26d5357ccc3b6e8e954429eac6f9,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/140.JPG,,545e26d5357c_140.JPG
54b53263ef81fda4ee84b481eeb1d009,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN1377.JPG,,54b53263ef81_DSCN1377.JPG
54e8acafe61365e4494d4e39b9f78f02,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/55.jpg,,54e8acafe613_55.jpg
55b4b5abeaa3f82a654a9b7d93a79b2f,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4316.JPG,,55b4b5abeaa3_DSCN4316.JPG
55c7056175e5187390c7daf394728f76,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/95.JPG,,55c7056175e5_95.JPG
55ce050b4a075e044194c0202ddaa660,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN1552.JPG,,55ce050b4a07_DSCN1552.JPG
55ec7da651a48feb048ed5b33b1bf05f,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4435.JPG,,55ec7da651a4_DSCN4435.JPG
55f52692f4fc6dabc0a5d02791bd001b,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/130.JPG,,55f52692f4fc_130.JPG
56581a9e037baa2ae01d081563811182,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/28.jpg,,56581a9e037b_28.jpg
566d9b174fa42d7c57714c0f8d6d0d07,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/146.JPG,,566d9b174fa4_146.JPG
56b3f5c6afc37a546bd3440109240393,talc_bearing__coarse,coarse|talc_bearing,Фото руд по сортам. ч2/оталькованные/DSCN4243.JPG,Фото руд по сортам. ч2/рядовые/DSCN4243.JPG,56b3f5c6afc3_DSCN4243.JPG
56d6750435fd7676fe1170284c93dfb0,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN4459.JPG,,56d6750435fd_DSCN4459.JPG
56e2207a7f1a76f14476844c2ec6a096,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN2551.JPG,,56e2207a7f1a_DSCN2551.JPG
56efc22f48f9b5c09746a7f712b48e04,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/164_.jpg,,56efc22f48f9_164_.jpg
56f1e3a557a1a3d3f23a62e42473d941,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN0618.JPG,,56f1e3a557a1_DSCN0618.JPG
56fa8dc9899dae2386020e97a13faa0d,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2550483-2 10x.JPG,,56fa8dc9899d_2550483-2 10x.JPG
57748a7f5864c7257347d05cc035db70,unknown_talc__coarse_and_fine,coarse|fine,Фото руд по сортам. ч2/рядовые/DSCN3447.JPG,Фото руд по сортам. ч2/тонкие/DSCN3447.JPG,57748a7f5864_DSCN3447.JPG
57ae4934b578ace2f31106f62b65a275,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/19_.jpg,,57ae4934b578_19_.jpg
57cb134ef15fb534e63e4c89cde68505,talc_bearing__coarse,coarse|talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN4735.JPG,Фото руд по сортам. ч2/рядовые/DSCN4735.JPG,57cb134ef15f_DSCN4735.JPG
5821e0ccd2fc9cee2f5aa1062ccbd70e,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2539586-3.JPG,,5821e0ccd2fc_2539586-3.JPG
586eba944fcccd43466784c3585b133e,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/8.jpg,,586eba944fcc_8.jpg
58d9d58cd7c38c3f0aca775a82e395c7,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN2960.JPG,,58d9d58cd7c3_DSCN2960.JPG
59259b380b3943cbcf00194402625a7d,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN6286.JPG,,59259b380b39_DSCN6286.JPG
59a69b922c87be408ac443296d4d99ac,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN6174.JPG,,59a69b922c87_DSCN6174.JPG
59d2d582bcfd58cbeb1106b1e184a854,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/156.JPG,,59d2d582bcfd_156.JPG
5af4c8a335b756d2e0716b8bb9d06f59,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/104.JPG,,5af4c8a335b7_104.JPG
5b22e9f86cb5fcc49d5425193278529a,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1811.JPG,,5b22e9f86cb5_DSCN1811.JPG
5b30b62004cc287f031148582c75b63a,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN3056.JPG,,5b30b62004cc_DSCN3056.JPG
5c2cab459b1c5badfdd241742f90ff2b,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-9.jpg,,5c2cab459b1c_-9.jpg
5c541c0a48b2535e3e713b03834c1ab7,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/26_.jpg,,5c541c0a48b2_26_.jpg
5c5795ff03fcdac0602d57677f7c1ec6,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN2901.JPG,,5c5795ff03fc_DSCN2901.JPG
5c6e1db8e231dd5401d4d1636c388cdc,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN2166.JPG,Фото руд по сортам. ч2/тонкие/68.JPG,5c6e1db8e231_DSCN2166.JPG
5cc67e5207286aa9531cfea5fd97f1ac,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/139.JPG,,5cc67e520728_139.JPG
5ce88f27e593df9a9ef478310353d04c,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN8604.JPG,,5ce88f27e593_DSCN8604.JPG
5d012306de2c6e7a932d979f11b4fca3,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/9_.jpg,,5d012306de2c_9_.jpg
5d72b805096139de6e081b4a0778fe81,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/37.jpg,,5d72b8050961_37.jpg
5dc73f13cca1e402e6cefa9ffa8daa4f,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN3135.JPG,,5dc73f13cca1_DSCN3135.JPG
5dd8db9f4a65e9abfd14c38c92b1c789,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN6187.JPG,,5dd8db9f4a65_DSCN6187.JPG
5df79387348cc8d40fdcae83b5fad1f0,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN2043.JPG,Фото руд по сортам. ч2/тонкие/58.JPG,5df79387348c_DSCN2043.JPG
5e26b6a0a8746026c273d91034080bc9,panoramas,panorama,Панорамы/6.jpg,Панорамы/7.jpg,5e26b6a0a874_6.jpg
5e4738b766936f91cc77c2b4c7d0acb3,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN0693.JPG,,5e4738b76693_DSCN0693.JPG
5ea704eb867ab9bf511f4b4f74880856,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1473.JPG,,5ea704eb867a_DSCN1473.JPG
5ebfa9cee3b9aa2a958577b0b7069360,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/1.jpg,,5ebfa9cee3b9_1.jpg
5f480cb910ece051da6cb75ccbaef900,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4338.JPG,,5f480cb910ec_DSCN4338.JPG
5f5c4d47b6abd81d94a2133d61ec0ec6,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1740.JPG,,5f5c4d47b6ab_DSCN1740.JPG
5fb6de53119d5daae05281c0e601a8f6,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN1222.JPG,,5fb6de53119d_DSCN1222.JPG
5fd2ccd260cda45a171cf4f71629a659,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN4770.JPG,,5fd2ccd260cd_DSCN4770.JPG
5fe4d81ad293b485ebae8d11ef964876,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-27.jpg,,5fe4d81ad293_-27.jpg
60124a60a8adfd4e5d13991c6a33c2d4,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/171.JPG,,60124a60a8ad_171.JPG
60ec81cbcfd52fee0e2b118d33fbe9a0,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN1052.JPG,,60ec81cbcfd5_DSCN1052.JPG
6108c09de5fe1f3ad8b9ce024d66797b,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/26.jpg,,6108c09de5fe_26.jpg
61099699af4e2e0ed5d4bc605070bdb6,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3513.JPG,,61099699af4e_DSCN3513.JPG
613ff80e61678ca8ee788f788404ceac,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN3132.JPG,,613ff80e6167_DSCN3132.JPG
614921f5511997f0708e2632102a0c76,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/86.JPG,,614921f55119_86.JPG
618226c27425a933df3c65a59ea36e42,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/5_.jpg,,618226c27425_5_.jpg
61de1e9def4b8290679155d3bc645f9d,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN3820.JPG,,61de1e9def4b_DSCN3820.JPG
61e29b5bd8fea6f025fa2b668e101105,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN3265.JPG,,61e29b5bd8fe_DSCN3265.JPG
61e698218cfc296e18d0182454899e58,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/147.JPG,,61e698218cfc_147.JPG
6213961e1f29c72427c004638564eaaa,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/62_.jpg,,6213961e1f29_62_.jpg
622e758117e8b39171936be13bf40bb7,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1049.JPG,,622e758117e8_DSCN1049.JPG
623fe4d539f7938815d4bf986e500c1d,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN3358 — копия.JPG,,623fe4d539f7_DSCN3358 — копия.JPG
624273d0ab6d5e5b6759b840bc157d60,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN4303.JPG,,624273d0ab6d_DSCN4303.JPG
62a506064094d09c6eff65523022032c,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN4789.JPG,,62a506064094_DSCN4789.JPG
62f00f1bed94c6bfdc9c07922c18279b,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN2157.JPG,,62f00f1bed94_DSCN2157.JPG
631dba2c11d40eef3a2d1a1cdf6f934d,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/2539589-1.JPG,,631dba2c11d4_2539589-1.JPG
631e3c6ebf3ab635726485eea5aff262,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/81.JPG,,631e3c6ebf3a_81.JPG
639509cf4845f78f560d3428d75a6759,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3085.JPG,,639509cf4845_DSCN3085.JPG
63b268ec4af87b23d598763421f27583,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/17.jpg,,63b268ec4af8_17.jpg
63eddfd311768af1e85d65538ff330e9,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/-61.jpg,,63eddfd31176_-61.jpg
646e0a53f99d65d888210a48fcbbd77f,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/125.JPG,,646e0a53f99d_125.JPG
651d9cf0156f66118c6d1c309c7a8355,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/100.JPG,,651d9cf0156f_100.JPG
65238433599da865ae86f5631bbc8b00,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/96.JPG,,65238433599d_96.JPG
65c7f7a669baa7c85eb55b3fe5d8efcb,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/89.JPG,,65c7f7a669ba_89.JPG
66c8d29b28e998f801abf8087a923c62,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/6.jpg,,66c8d29b28e9_6.jpg
66e34ca7428db05a298afa50bab70e5b,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/64.jpg,,66e34ca7428d_64.jpg
67021c3cf51ac1ff572a56935b04913c,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/49.jpg,,67021c3cf51a_49.jpg
6736900ba6e860589485f8dcc8cd3a19,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/61.jpg,,6736900ba6e8_61.jpg
678180ebd2bdd697a7fdd789b0a7d8d2,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/152.JPG,,678180ebd2bd_152.JPG
67bd6bc03416a5c9765932c15f5f548b,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3125.JPG,,67bd6bc03416_DSCN3125.JPG
67f65c2d4997b799197543616179f0eb,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/252 2.jpg,,67f65c2d4997_252 2.jpg
68861d970b5758f7aade809ef5ad89c3,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN2354.JPG,,68861d970b57_DSCN2354.JPG
688b7d00574d1c5f7c6212ed1a27dc3d,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN5025.JPG,,688b7d00574d_DSCN5025.JPG
68aa1b0deae80f4b2dfe4cb8477f1df3,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/97.JPG,,68aa1b0deae8_97.JPG
68d39afad16f26eaae2d5d5de61d116e,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN6287.JPG,,68d39afad16f_DSCN6287.JPG
690d93e134bad7d11991d72650743113,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/85.JPG,,690d93e134ba_85.JPG
692220cdb255892328cd279e4efd2d5f,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN2155.JPG,Фото руд по сортам. ч2/тонкие/65.JPG,692220cdb255_DSCN2155.JPG
6a5509c2ede05995709e66becdbc2d49,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2548045 20x 1.JPG,,6a5509c2ede0_2548045 20x 1.JPG
